21705,rieysV,UKR,21704,On Time
21706,mZb58e,KOV,21705,Delayed
21707,6hFAR3,LMA,21706,Delayed
21708,2g3Jlb,BRK,21707,Cancelled
21709,AbXPid,BNZ,21708,Delayed
21710,Vc7OgZ,JRO,21709,Delayed
21711,iRsK3Z,NSK,21710,Cancelled
21712,QKmqOF,BXL,21711,On Time
21713,HQwd8h,TEL,21712,Delayed
21714,WeobHy,IUE,21713,On Time
21715,XX8aBG,FEJ,21714,Delayed
21716,nEyvBF,TOI,21715,On Time
21717,A6nnFT,RDP,21716,On Time
21718,IEb8Hl,URY,21717,On Time
21719,pcS1Tk,TJH,21718,On Time
21720,mNmduR,LRU,21719,Cancelled
21721,4kz6vp,UBI,21720,Cancelled
21722,FC2xIN,JAX,21721,On Time
21723,X4mjYt,PRS,21722,On Time
21724,eqtGJF,YTY,21723,Delayed
21725,la9LRV,SVL,21724,On Time
21726,dEaRDo,PEN,21725,Cancelled
21727,qeZG5w,CIH,21726,Cancelled
21728,grQqNo,WJA,21727,On Time
21729,THXrTn,RNC,21728,Delayed
21730,ChVW4l,FOY,21729,On Time
21731,vT4rvY,CKD,21730,Delayed
21732,jUDVuQ,ABD,21731,On Time
21733,qhqes4,BPX,21732,Delayed
21734,2xsOzc,KAR,21733,Cancelled
21735,HydPTq,YSO,21734,Delayed
21736,CF7zFG,KYA,21735,Cancelled
21737,002Gd9,SIU,21736,Delayed
21738,yWctVS,AVB,21737,On Time
21739,76Phus,BKW,21738,Cancelled
21740,xuvQ1M,MDS,21739,On Time
21741,cHUdBS,WYE,21740,Delayed
21742,oIdotG,ABR,21741,Delayed
21743,n7fe3O,TCQ,21742,Delayed
21744,VeLVB7,YQB,21743,Delayed
21745,JQ6FYz,GOU,21744,Cancelled
21746,t100pP,YUS,21745,Cancelled
21747,6kWyA2,BSS,21746,Delayed
21748,iOx0Ox,HID,21747,Delayed
21749,0A1yOa,HCR,21748,On Time
21750,7lzQOQ,LAF,21749,On Time
21751,yYL6qS,NOT,21750,Delayed
21752,39WWxD,KBA,21751,Delayed
21753,k1fD7T,RST,21752,Delayed
21754,Xwl6L4,PDA,21753,Cancelled
21755,9O9j3l,ANB,21754,On Time
21756,xjHD4G,KDB,21755,On Time
21757,cBLIrh,GLR,21756,On Time
21758,StaBSO,JJD,21757,On Time
21759,brnKLi,MWI,21758,On Time
21760,F26lC3,UMC,21759,On Time
21761,3RcbTr,LNG,21760,Cancelled
21762,iJGHTO,AXS,21761,Cancelled
21763,jvbkb0,CUC,21762,Delayed
21764,JRswME,LMM,21763,Cancelled
21765,6FU6rz,ANU,21764,Delayed
21766,tKKXGr,WWA,21765,Delayed
21767,d4tSC5,EBG,21766,Cancelled
21768,DE4I6G,LAJ,21767,On Time
21769,MdDDeZ,PPU,21768,On Time
21770,STIIUB,ZEG,21769,Cancelled
21771,JcjAIB,SMV,21770,On Time
21772,xcCh56,BGV,21771,Delayed
21773,QPjbdm,MHF,21772,Delayed
21774,61ihtJ,BHV,21773,On Time
21775,yOAWlk,NOO,21774,On Time
21776,l6qedD,KMW,21775,Delayed
21777,rGEJCW,CUY,21776,On Time
21778,ZhRGuS,EKS,21777,Delayed
21779,kEobMz,HGA,21778,Delayed
21780,HnXAWG,DAB,21779,Cancelled
21781,xK4E56,URD,21780,Cancelled
21782,I58h7E,TPT,21781,Cancelled
21783,9ZhX7G,BMX,21782,Delayed
21784,ZMhFev,BOW,21783,Delayed
21785,6W0iTU,BNX,21784,On Time
21786,oa3cqu,OBX,21785,Delayed
21787,AfKKAx,MQC,21786,On Time
21788,g0UTDY,DEX,21787,On Time
21789,EnfYcp,BKG,21788,Delayed
21790,jlILgC,TEQ,21789,Cancelled
21791,aPYlWC,NMS,21790,On Time
21792,v5AM4t,TFY,21791,Delayed
21793,Me93UO,VKG,21792,Delayed
21794,1VHgVh,KAU,21793,Cancelled
21795,aVmgQ9,AQI,21794,On Time
21796,pOtDCc,IDA,21795,Cancelled
21797,6EeJ1H,UTR,21796,Cancelled
21798,0lzq6g,OSG,21797,Cancelled
21799,GK67rQ,MUN,21798,On Time
21800,ci70Dk,MWR,21799,On Time
21801,vSmq6n,RAZ,21800,On Time
21802,5fIK6c,GLH,21801,Delayed
21803,l2u89k,CML,21802,Cancelled
21804,z3Ue5I,ANR,21803,Cancelled
21805,pT7KeF,KKO,21804,On Time
21806,UZ4NH7,KDJ,21805,On Time
21807,B7Acw9,DFI,21806,Delayed
21808,MjDuvD,NTO,21807,On Time
21809,dkDgNt,CFV,21808,On Time
21810,ToYmuH,YSC,21809,Delayed
21811,gPiHpa,DLF,21810,Cancelled
21812,HKbbRb,YWM,21811,Delayed
21813,sSpcMg,ZGR,21812,On Time
21814,UrR1e2,SRQ,21813,Cancelled
21815,gxgl6v,TNI,21814,Cancelled
21816,qsTynl,APU,21815,Delayed
21817,K8S2nF,GTO,21816,On Time
21818,7pnGe1,MTE,21817,Cancelled
21819,u2zTGx,UWA,21818,Cancelled
21820,eYBB6c,DBS,21819,Cancelled
21821,NQUlQq,MEK,21820,Cancelled
21822,3ovv3z,CTH,21821,Delayed
21823,Pmw4k4,WAX,21822,Delayed
21824,f572Q0,BRS,21823,Cancelled
21825,OsSuwK,DLR,21824,Cancelled
21826,bWpp5s,TBT,21825,On Time
21827,KPCGYH,QGU,21826,On Time
21828,QmuMPc,ZIN,21827,Delayed
21829,OFSq48,UPB,21828,Cancelled
21830,JI4J1h,AUR,21829,On Time
21831,0amvFk,TMG,21830,On Time
21832,LG6cGF,TOK,21831,Delayed
21833,EFyF9u,NAE,21832,Delayed
21834,cAr6vw,UZR,21833,Delayed
21835,418Zu1,SQK,21834,Delayed
21836,x5PlYn,ZUC,21835,Cancelled
21837,AWM5b1,GGO,21836,Cancelled
21838,9QBFqS,YTP,21837,Cancelled
21839,aJ8B8U,KPS,21838,Delayed
21840,bKtM2x,KTY,21839,Cancelled
21841,S2wabH,SSU,21840,Cancelled
21842,HWh577,WPB,21841,Delayed
21843,ABZTYe,SXU,21842,Delayed
21844,WXb2Fj,WBQ,21843,Cancelled
21845,wwXmS0,CUN,21844,On Time
21846,B6mu6W,YEL,21845,On Time
21847,sEtFNO,PEF,21846,Delayed
21848,TXqw5t,HUT,21847,On Time
21849,dSmpM6,WOL,21848,On Time
21850,gSRn9C,GGE,21849,Delayed
21851,ScrPz5,KRG,21850,On Time
21852,8PW857,JWA,21851,On Time
21853,SIqbxf,LEE,21852,On Time
21854,UrCBrh,SFJ,21853,Delayed
21855,SrjZLh,YCQ,21854,Cancelled
21856,njmH2e,VJB,21855,Cancelled
21857,wiw5bn,CQD,21856,Cancelled
21858,FlbLFV,GYN,21857,Cancelled
21859,GkgwQf,KZI,21858,Cancelled
21860,MOWTjJ,HIB,21859,Delayed
21861,pTcazo,SCO,21860,Delayed
21862,orslxp,BNC,21861,On Time
21863,4JiTox,MQJ,21862,Delayed
21864,J56lIs,LTB,21863,On Time
21865,upYhNa,YEK,21864,On Time
21866,MZwjgO,MWG,21865,Cancelled
21867,bQeH1I,MWJ,21866,Cancelled
21868,4qwRlt,YXS,21867,Cancelled
21869,RHEo3A,BXB,21868,On Time
21870,BTlvhN,DIA,21869,Cancelled
21871,edeQ8e,COI,21870,Cancelled
21872,Qi4Rgo,YBY,21871,Delayed
21873,BYnI4D,SJC,21872,On Time
21874,mxhGnK,SUZ,21873,On Time
21875,ZdHyf6,KIU,21874,Cancelled
21876,RdCr5Q,TGE,21875,Cancelled
21877,fxjFRN,ATN,21876,On Time
21878,9pGBQ3,PIE,21877,Cancelled
21879,YE9k0c,WMP,21878,Delayed
21880,7PuGcX,LGS,21879,On Time
21881,vIV1yM,MDV,21880,Delayed
21882,MpkzhF,LTV,21881,Delayed
21883,g5vBJT,HUT,21882,On Time
21884,VB9647,DUS,21883,Delayed
21885,btV9BB,JJG,21884,Cancelled
21886,WyREJw,WYN,21885,Cancelled
21887,53R9DZ,EKT,21886,Delayed
21888,u1DbaU,ABY,21887,On Time
21889,I047bH,GRQ,21888,On Time
21890,NHjq8r,LSC,21889,On Time
21891,UqLfnS,TOW,21890,Cancelled
21892,M42EWh,LDM,21891,On Time
21893,4Jg4Y1,CDS,21892,Cancelled
21894,upsZQt,SHL,21893,Delayed
21895,TgFseY,YFO,21894,Delayed
21896,TwcM0h,JXN,21895,Cancelled
21897,3pHP5T,LGS,21896,On Time
21898,7EgYjH,TIA,21897,On Time
21899,fg1TJa,BHP,21898,Delayed
21900,sgXghg,ONO,21899,Delayed
21901,EwCoVJ,AAN,21900,On Time
21902,6zLvAt,LZH,21901,Delayed
21903,p4kAp8,YQY,21902,Delayed
21904,V2dpzr,ILD,21903,Delayed
21905,yTvhL6,SCL,21904,Cancelled
21906,xq9Cky,BRB,21905,On Time
21907,stfdoN,AJS,21906,On Time
21908,5ebVIR,KIA,21907,Cancelled
21909,FIi0nS,LGO,21908,On Time
21910,Dq4EAo,CNZ,21909,Delayed
21911,wbmD0D,DHT,21910,On Time
21912,7dA9Qc,NRE,21911,On Time
21913,NPtSBG,MAI,21912,Cancelled
21914,9vPv9I,DTR,21913,Cancelled
21915,YS0V91,GXH,21914,Cancelled
21916,oCn9Be,TRR,21915,On Time
21917,OmVe7M,HER,21916,Delayed
21918,uXymKQ,KBY,21917,On Time
21919,FpAnIW,EHL,21918,Delayed
21920,Wsz2HE,PEV,21919,Delayed
21921,IoyEHA,TKP,21920,Cancelled
21922,jlGw67,GOA,21921,Cancelled
21923,nW5Hgr,JCH,21922,On Time
21924,egbAar,BTN,21923,Delayed
21925,jntNAu,ZUD,21924,Delayed
21926,GDrKKf,KHK,21925,On Time
21927,Duqydu,OAJ,21926,Cancelled
21928,x2NhMK,ROY,21927,On Time
21929,EjiGPO,EVW,21928,Cancelled
21930,oapzwF,OPI,21929,Delayed
21931,ULXtnH,LCY,21930,Cancelled
21932,uh5TOZ,CFO,21931,Delayed
21933,cyTsne,0,21932,Cancelled
21934,D9nYzb,BSQ,21933,On Time
21935,Q0bovM,PBR,21934,Delayed
21936,t2OREC,ABB,21935,On Time
21937,ceuDU6,WMR,21936,Cancelled
21938,zKVJbs,CYM,21937,Delayed
21939,kuAjUc,LPS,21938,Cancelled
21940,IChRAy,JOJ,21939,Cancelled
21941,TXVSL4,DSO,21940,On Time
21942,33WLwt,KGK,21941,Delayed
21943,WkEpoy,LDK,21942,Cancelled
21944,nNfKRt,SFI,21943,Cancelled
21945,YMsTOr,YPM,21944,On Time
21946,xK5lTk,MST,21945,Cancelled
21947,CNGz05,FIH,21946,On Time
21948,lN4Mke,KIO,21947,Delayed
21949,WcvN8V,SAB,21948,Delayed
21950,Ye1ozB,BEJ,21949,On Time
21951,H5V0Lu,NCE,21950,On Time
21952,8F9EcF,PBG,21951,Cancelled
21953,KabWGv,MGX,21952,Cancelled
21954,MxMLpW,COL,21953,Delayed
21955,nHAdGC,FCS,21954,Delayed
21956,IOQdOO,MAS,21955,Delayed
21957,EiyUYk,COX,21956,On Time
21958,x3wZPg,KGE,21957,Cancelled
21959,9L2pt8,BZA,21958,Cancelled
21960,NfTeBO,TKV,21959,On Time
21961,5HeyyM,MES,21960,Delayed
21962,fesCDT,LHC,21961,On Time
21963,YYQzIj,HDE,21962,Delayed
21964,fAMZYd,TRU,21963,On Time
21965,IG0YWB,IAH,21964,Cancelled
21966,tIfKTn,NNK,21965,On Time
21967,gxZyws,BYI,21966,On Time
21968,gmmwI4,WUA,21967,Delayed
21969,3uEw1b,VIV,21968,Delayed
21970,bMKKJJ,LOI,21969,Delayed
21971,aSMqKi,CJS,21970,Cancelled
21972,0hDpkm,OML,21971,Cancelled
21973,yvBwTE,0,21972,Cancelled
21974,ssTUwb,BUQ,21973,On Time
21975,JHjv01,JAD,21974,On Time
21976,Wu9nJM,RZR,21975,On Time
21977,qjWhp9,KYI,21976,Delayed
21978,jzi9WA,COL,21977,Delayed
21979,EW2jCa,PCU,21978,Delayed
21980,FDqn79,BRA,21979,On Time
21981,ld8ubu,YIV,21980,Delayed
21982,O0gpqD,OAI,21981,On Time
21983,83o4uf,LSK,21982,On Time
21984,iWBjeT,SPF,21983,On Time
21985,n0M3X4,KRN,21984,On Time
21986,YDdidD,NPG,21985,On Time
21987,k35aMk,PDR,21986,Cancelled
21988,cbW7eD,IRI,21987,Cancelled
21989,DfOdqo,SUY,21988,Cancelled
21990,GnUbi7,PLY,21989,Cancelled
21991,pnJIdc,LCG,21990,Cancelled
21992,DF1hcV,TKC,21991,On Time
21993,mWqZ5z,AAD,21992,Delayed
21994,ul4SmC,ULY,21993,On Time
21995,3YUo6b,LUT,21994,On Time
21996,r7QIOG,LIM,21995,On Time
21997,pixBET,LAJ,21996,Delayed
21998,E6NYSV,KKH,21997,On Time
21999,kOio63,TJG,21998,On Time
22000,To5Zqa,TJK,21999,Delayed
22001,WFjRUL,YXQ,22000,Cancelled
22002,OXEGPs,IUE,22001,Delayed
22003,0CzE6Z,ACF,22002,On Time
22004,gX08Vp,XPL,22003,Delayed
22005,KQPMUT,URO,22004,Delayed
22006,CHsS35,CLT,22005,Delayed
22007,atIedF,YGZ,22006,Cancelled
22008,jwiAkX,SDX,22007,On Time
22009,3u3nEb,ELS,22008,Cancelled
22010,ORVQAi,DUM,22009,Cancelled
22011,OEPxyL,FPR,22010,Delayed
22012,eSwseX,UVO,22011,Cancelled
22013,mfn5AQ,JAP,22012,On Time
22014,QMqrwU,NKP,22013,Cancelled
22015,6OVaEP,YZR,22014,Delayed
22016,5rrnpK,KSJ,22015,On Time
22017,5fq7ZH,SDJ,22016,Cancelled
22018,92tvWL,BDI,22017,Cancelled
22019,oy6H8j,AEU,22018,Cancelled
22020,iizqLH,ATZ,22019,Delayed
22021,ZX16BQ,AAE,22020,Cancelled
22022,lLsbVB,KRY,22021,Cancelled
22023,9BfhwP,BVK,22022,Delayed
22024,6FzuGi,VIC,22023,Cancelled
22025,MXf3Wa,LUU,22024,Delayed
22026,UsJoRE,XKY,22025,On Time
22027,2wWiVO,IVR,22026,Cancelled
22028,TYzEIJ,CMA,22027,On Time
22029,GM2Zmf,YEV,22028,Cancelled
22030,Aktdkb,LWC,22029,On Time
22031,H9DfBn,JRB,22030,Delayed
22032,D7LrHp,TNO,22031,Cancelled
22033,K6fsDv,KIW,22032,Delayed
22034,A2VAJJ,BRY,22033,On Time
22035,t44ldp,CAX,22034,On Time
22036,k73hij,NTX,22035,On Time
22037,y4VLXM,DBU,22036,Delayed
22038,ccscV8,MSW,22037,Delayed
22039,NF3t2j,KJA,22038,On Time
22040,a3n0v3,0,22039,Cancelled
22041,EqC42O,MAX,22040,On Time
22042,g6EdNJ,UIK,22041,Delayed
22043,o5WbDO,WND,22042,On Time
22044,XAIrIE,KGC,22043,Cancelled
22045,u86a0d,WWD,22044,Cancelled
22046,gpFzYL,0,22045,On Time
22047,pKJ810,LSC,22046,On Time
22048,kjWn40,JSR,22047,Cancelled
22049,1IDWie,SMV,22048,On Time
22050,qE6SuN,RYN,22049,Delayed
22051,npNl5T,UIN,22050,Cancelled
22052,iWNX7M,JAU,22051,On Time
22053,Bfx8rc,VND,22052,Delayed
22054,jC1P5n,VAU,22053,Delayed
22055,aDIHbV,JDZ,22054,On Time
22056,NzFNZH,PSX,22055,On Time
22057,ARu84e,IFO,22056,Cancelled
22058,GAF20t,ZAC,22057,On Time
22059,Pdz8uU,TUU,22058,On Time
22060,w0aEF3,EMY,22059,Delayed
22061,Xe5dOr,LYE,22060,Cancelled
22062,kNK6na,GZA,22061,Delayed
22063,AxrQW0,KXA,22062,Delayed
22064,8bOozQ,UKR,22063,Delayed
22065,zquDeT,TJI,22064,On Time
22066,zpTuV2,STB,22065,Cancelled
22067,xOll6L,HCC,22066,Delayed
22068,8vdDVJ,JIM,22067,On Time
22069,cWZWiT,KGC,22068,On Time
22070,LMHMVw,ILU,22069,Delayed
22071,0Wy3qd,LFB,22070,Delayed
22072,fI7TkC,LWO,22071,Delayed
22073,lPVZ23,ZLO,22072,Delayed
22074,lkBZrY,IXA,22073,Cancelled
22075,qwUe2a,NOA,22074,Cancelled
22076,V0BPeH,YRI,22075,Cancelled
22077,xLyY1n,AFO,22076,Cancelled
22078,MRKtLE,SRZ,22077,Delayed
22079,9w7AqA,YUJ,22078,Cancelled
22080,2S3SIP,QOW,22079,On Time
22081,JBgGOg,KYP,22080,Cancelled
22082,t32wJO,HKK,22081,Cancelled
22083,TxPDDT,ROF,22082,Delayed
22084,ylV6lj,XSI,22083,Delayed
22085,1Z80o3,DAX,22084,Cancelled
22086,tqhMpi,HKK,22085,On Time
22087,vpNMg9,HRR,22086,Cancelled
22088,hmEsTi,PEM,22087,Delayed
22089,NnMkMQ,SUL,22088,Cancelled
22090,o4iE2q,UNK,22089,Delayed
22091,MwZ17F,LCI,22090,Cancelled
22092,sLTcie,ZCN,22091,Cancelled
22093,17LDoi,YZD,22092,Cancelled
22094,rnFOD8,YKC,22093,Delayed
22095,Uz7UYS,NOM,22094,Delayed
22096,SWcsi5,SNP,22095,On Time
22097,QADAyW,BCE,22096,Delayed
22098,IAZ9Rj,WRN,22097,Delayed
22099,q9F9QY,KCU,22098,On Time
22100,dlW9Bu,NQL,22099,Delayed
22101,CHSKMI,BHK,22100,Cancelled
22102,qg3RA1,GTF,22101,Cancelled
22103,NgFYUq,PMC,22102,Cancelled
22104,7A0xtD,AVL,22103,Cancelled
22105,mfcbfv,SJW,22104,Delayed
22106,cMOHJf,MTH,22105,Delayed
22107,OmuaPj,0,22106,Cancelled
22108,vEvynG,WEH,22107,Delayed
22109,1pPToj,DYA,22108,Delayed
22110,yzqcUo,TEM,22109,Delayed
22111,gX9DqH,EIY,22110,Cancelled
22112,3KiF3y,CIH,22111,Cancelled
22113,bo2Oq4,EAE,22112,On Time
22114,j7SeRm,ILP,22113,Cancelled
22115,LRkBeC,JAM,22114,Cancelled
22116,9JSEnr,DIB,22115,Cancelled
22117,jmjrPV,CYS,22116,Delayed
22118,vIwBUT,SPJ,22117,On Time
22119,ftjY0g,PLK,22118,Cancelled
22120,T8I0ue,AHF,22119,Cancelled
22121,j9y31J,AAA,22120,Delayed
22122,WHExcT,YBH,22121,Cancelled
22123,C5NL81,CWE,22122,Delayed
22124,xo3Vuo,JAI,22123,Delayed
22125,E2nGME,PEA,22124,Delayed
22126,giOzdG,AES,22125,Delayed
22127,ehpKAA,URR,22126,Cancelled
22128,IQEVyJ,ESC,22127,Delayed
22129,4B3kTz,IGR,22128,Cancelled
22130,K9VrsS,DGA,22129,Delayed
22131,vo8sdf,YWN,22130,Cancelled
22132,DDRDe0,JDN,22131,Delayed
22133,hLNxlo,GSN,22132,Cancelled
22134,3PxS6l,ITP,22133,On Time
22135,VMiXjd,QAQ,22134,On Time
22136,dF6Uy5,PYE,22135,Delayed
22137,N4cue7,QYD,22136,Delayed
22138,QtcDHf,XMW,22137,Delayed
22139,2Vd0ex,RKS,22138,Delayed
22140,luSAbP,GGD,22139,On Time
22141,dU1i0Y,TKT,22140,On Time
22142,9xCcty,RYK,22141,Delayed
22143,YzyR7h,YTJ,22142,Cancelled
22144,iYY5WX,MDZ,22143,On Time
22145,AMAyCT,GUU,22144,Delayed
22146,wJ8ydT,YXH,22145,Cancelled
22147,NVrW7W,HZK,22146,On Time
22148,MGuwXX,VEX,22147,On Time
22149,Xl5ier,NDY,22148,Delayed
22150,hL3l0G,ENW,22149,Cancelled
22151,4HE10C,REI,22150,On Time
22152,AFQ6Hw,ENA,22151,Cancelled
22153,57M6K7,TIU,22152,Delayed
22154,3APEYA,ORV,22153,Delayed
22155,152ryZ,YEV,22154,Cancelled
22156,CHImLs,GCK,22155,On Time
22157,zBagJh,BYV,22156,Cancelled
22158,a5XTvL,NZL,22157,Delayed
22159,cOUgvq,ZSW,22158,On Time
22160,vECQAI,BIL,22159,Delayed
22161,liYa30,ZRM,22160,Cancelled
22162,xRpDJT,AWA,22161,Cancelled
22163,XPTcxr,NUL,22162,Delayed
22164,ptkJ7F,BSF,22163,Delayed
22165,uwmAW8,HWA,22164,Cancelled
22166,0aWO6S,PGU,22165,Delayed
22167,yzIVUG,CJM,22166,Cancelled
22168,u0PhIo,MBX,22167,Cancelled
22169,dQR0uZ,BKW,22168,Cancelled
22170,jQDpBP,TRO,22169,On Time
22171,c8aBpW,KEZ,22170,Delayed
22172,WuQapJ,CSV,22171,Cancelled
22173,qxOGyg,SWW,22172,Cancelled
22174,U9XDzB,SNH,22173,Delayed
22175,81Hftf,KZR,22174,Delayed
22176,XQm7z3,BSL,22175,On Time
22177,Xx4K6L,YLR,22176,On Time
22178,UN4JEO,TQN,22177,Cancelled
22179,Ymu1w4,DSI,22178,Delayed
22180,WXZBkr,RUN,22179,Delayed
22181,5gnSL2,CSQ,22180,Cancelled
22182,nt2l7q,REA,22181,Delayed
22183,tQH6s4,BIK,22182,On Time
22184,ffrWAQ,KDT,22183,Delayed
22185,5y3buC,MRQ,22184,On Time
22186,Ua3eVZ,CRG,22185,Delayed
22187,JhhUEZ,GXQ,22186,Cancelled
22188,8TJyud,HOE,22187,Cancelled
22189,IVNYwO,YAJ,22188,On Time
22190,SrbB1L,MTK,22189,On Time
22191,m3qx75,SYD,22190,On Time
22192,BOxMZA,ENO,22191,On Time
22193,k0EuVr,NPT,22192,Delayed
22194,ZF3614,SWF,22193,Cancelled
22195,q9aRJ6,OUG,22194,On Time
22196,qZgXxE,DLS,22195,Cancelled
22197,oGTmt6,ENH,22196,Delayed
22198,1KdRQT,PEV,22197,Delayed
22199,Hdg12q,ZIC,22198,Cancelled
22200,zsAwfX,WKR,22199,Cancelled
22201,oEqlg3,ZAZ,22200,On Time
22202,w2nSMX,PKF,22201,Delayed
22203,DH0XZj,PGZ,22202,Cancelled
22204,RyPFCu,SRU,22203,Cancelled
22205,Q4Tuoj,ITM,22204,Delayed
22206,i849wa,HOC,22205,Cancelled
22207,tEFAaW,BDP,22206,Cancelled
22208,EoECz4,MEO,22207,On Time
22209,WzYvek,EGL,22208,On Time
22210,Zunq1u,KJH,22209,On Time
22211,fmEfTL,KWK,22210,On Time
22212,KGSysZ,MKQ,22211,On Time
22213,TIoLt1,MRW,22212,On Time
22214,2vd7rr,YOL,22213,Cancelled
22215,Ot2uHB,MYS,22214,Delayed
22216,CRboDx,GNN,22215,On Time
22217,IlHJCb,TAA,22216,On Time
22218,QHpZGQ,BEW,22217,On Time
22219,Y5ae9v,CBI,22218,Cancelled
22220,guAjEd,KCH,22219,On Time
22221,14OUSK,CPV,22220,Cancelled
22222,6LRQAs,YRL,22221,Delayed
22223,mjQb6g,TKR,22222,On Time
22224,CxxzKm,LLS,22223,Cancelled
22225,WiabgX,ITI,22224,Cancelled
22226,VH4ViR,NHX,22225,On Time
22227,QjeOFO,LTG,22226,Cancelled
22228,XsLrp6,TDP,22227,Cancelled
22229,4anHWf,EDI,22228,Delayed
22230,JAxw05,LAM,22229,Delayed
22231,bya2AR,PTK,22230,On Time
22232,nuo87p,ORD,22231,On Time
22233,yR5vmc,SQV,22232,Delayed
22234,kQEFuB,MIV,22233,Delayed
22235,a72wlP,AUE,22234,Delayed
22236,qj6ZX0,AGE,22235,Cancelled
22237,s72S0V,BDP,22236,Delayed
22238,9g9Hzc,MUT,22237,Delayed
22239,eWgyC2,FOK,22238,Cancelled
22240,Op7z7M,KSX,22239,Delayed
22241,w1J87w,GCK,22240,Cancelled
22242,lyvZ6o,OKI,22241,On Time
22243,x6IMe3,JCJ,22242,On Time
22244,yqyW7J,SFE,22243,On Time
22245,xHAc0B,EBW,22244,Cancelled
22246,Agy6Pb,YFG,22245,Delayed
22247,YHWFoV,YQN,22246,Cancelled
22248,9Hvklf,RBX,22247,Delayed
22249,ulJzwQ,ASW,22248,Delayed
22250,c6iRxE,ATY,22249,Cancelled
22251,GQj2jh,RDR,22250,On Time
22252,PIdN9L,FBS,22251,Delayed
22253,XLOWot,BVA,22252,Cancelled
22254,n5qOsE,RAV,22253,Cancelled
22255,r4IJ0R,ABH,22254,On Time
22256,jaUHve,GSC,22255,On Time
22257,ueqL3n,JOM,22256,Cancelled
22258,dNFq5C,BLN,22257,Delayed
22259,0K6qXg,MEI,22258,Delayed
22260,h2LmUH,ENV,22259,On Time
22261,QKHTpO,SRE,22260,Cancelled
22262,DoucnK,SSB,22261,Delayed
22263,eYULSN,CTT,22262,On Time
22264,da3KrC,ORO,22263,Delayed
22265,LEsmct,AYD,22264,On Time
22266,xxNTlL,CXI,22265,On Time
22267,GQYnoa,UFA,22266,Delayed
22268,LAiJnj,NDD,22267,Delayed
22269,EaYaG4,HRS,22268,On Time
22270,qzC2z3,FAN,22269,Cancelled
22271,0uRoZQ,KPY,22270,Delayed
22272,eudgbt,GCJ,22271,Delayed
22273,UmkayR,WJR,22272,Delayed
22274,jGeRub,MXL,22273,On Time
22275,PPDo8S,SIW,22274,Cancelled
22276,5JBYka,GMD,22275,Delayed
22277,t2Xtfk,LOQ,22276,Cancelled
22278,shktu3,SMI,22277,Cancelled
22279,KTUYpI,MHZ,22278,Delayed
22280,JrotaI,GAE,22279,Cancelled
22281,Zu9v07,MGB,22280,Cancelled
22282,1Tld2c,DSK,22281,Delayed
22283,K2dpTn,ETH,22282,Cancelled
22284,mfzODZ,WED,22283,Cancelled
22285,csuwxS,PHK,22284,On Time
22286,RBdK3E,QPH,22285,On Time
22287,M8x94i,BMG,22286,On Time
22288,D6VIsH,GOQ,22287,Cancelled
22289,jBwAam,BYH,22288,On Time
22290,IgHhXB,MNJ,22289,Cancelled
22291,GgxMFf,RTL,22290,On Time
22292,vyea8p,BQB,22291,Delayed
22293,mo2lrg,ARY,22292,Cancelled
22294,GN7ELu,TIP,22293,On Time
22295,fFohR4,AXJ,22294,Delayed
22296,jnzJGh,BHH,22295,Cancelled
22297,TwNHSF,THH,22296,Cancelled
22298,fTO10O,SDT,22297,Cancelled
22299,OuaZFz,ELU,22298,Cancelled
22300,bgYCEN,ASR,22299,Cancelled
22301,kugYSR,YCM,22300,On Time
22302,RkPSBq,DLY,22301,Delayed
22303,MivMT4,FKI,22302,On Time
22304,4MDxe6,PKB,22303,On Time
22305,PCnIU6,KIS,22304,Delayed
22306,HTwJUF,DIY,22305,Delayed
22307,AM7HAP,PBO,22306,On Time
22308,TRWURY,VJI,22307,On Time
22309,q6DakM,BLG,22308,On Time
22310,uWx1iJ,TOS,22309,Delayed
22311,ZfHwCm,HAU,22310,On Time
22312,XlS00A,SUM,22311,Delayed
22313,GiWmGn,BIO,22312,Cancelled
22314,olYzAb,MBJ,22313,Cancelled
22315,Q9baWA,ARR,22314,Delayed
22316,gfjaDH,KSV,22315,On Time
22317,CXMVQ7,AJJ,22316,On Time
22318,gf3i3f,EBU,22317,Cancelled
22319,HtQ8qm,BTB,22318,Cancelled
22320,rRQWqs,MET,22319,Delayed
22321,YzpZhc,PCV,22320,Delayed
22322,0Qu0Fx,GFL,22321,On Time
22323,0gh0Hq,YZS,22322,Delayed
22324,0VGOxq,HHR,22323,On Time
22325,wNITqS,BBG,22324,On Time
22326,3JlOSR,VBS,22325,Cancelled
22327,qAaubo,AYO,22326,On Time
22328,b2rLXE,SNT,22327,On Time
22329,v59Fek,IZO,22328,On Time
22330,CK22XS,LDN,22329,Cancelled
22331,mIpxrh,HDS,22330,On Time
22332,P1s6Wc,MBG,22331,On Time
22333,zFX6J2,HHN,22332,Delayed
22334,5lcRIn,XLO,22333,On Time
22335,3Rdfan,TMQ,22334,Cancelled
22336,6TphPX,DCM,22335,Delayed
22337,CGvJAB,GKT,22336,Cancelled
22338,D2xqQT,MKK,22337,Cancelled
22339,Qm7qTr,KMT,22338,On Time
22340,NPlhLy,KTF,22339,Cancelled
22341,SNRHRV,BBY,22340,On Time
22342,Oxwsdb,BHK,22341,Delayed
